Sample;Density;ModulusOfElasticity;Class
Carpenter Vega Alloy Tool Steel (Air-Tough) (AISI A6);0.36496508692501883;0.15503875968992248;FerrousMetal
International Mold Steel DC53 General-Purpose Cold Work Die and Mold Steel;0.3566579441667705;0.11627906976744186;FerrousMetal
3D Systems LaserForm 316L (A) AFTER STRESS RELIEF Stainless Steel Material;0.3677341345111016;0.013953488372093023;FerrousMetal
3D Systems LaserForm Maraging Steel (B), AS BUILT;0.37050318209718436;0.011821705426356589;FerrousMetal
3D Systems LaserForm Maraging Steel (B), AFTER STRESS RELIEF;0.37050318209718436;0.012209302325581395;FerrousMetal
3D Systems LaserForm Maraging Steel (B), AFTER AGING;0.37050318209718436;0.013565891472868217;FerrousMetal
3D Systems LaserForm Ni625 (B), AS-BUILT Nickel Super Alloy;0.3880404834757085;0.015116279069767442;FerrousMetal
3D Systems LaserForm Ni625 (B), AFTER STRESS RELIEF Nickel Super Alloy;0.3880404834757085;0.015697674418604653;FerrousMetal
3D Systems LaserForm Ni625 (B), AFTER LOW SOLUTION ANNEAL Nickel Super Alloy;0.3880404834757085;0.010116279069767442;FerrousMetal
Aluminum, Al;0.1231349310737905;0.05271317829457364;NonferrousMetal
Aluminum Alloys, General;0.1231349310737905;0.05426356589147287;NonferrousMetal
Aluminum 1050-H14;0.1231349310737905;0.053488372093023255;NonferrousMetal
Aluminum 1060-H12;0.1231349310737905;0.053410852713178296;NonferrousMetal
Aluminum 1100-H112;0.12359643900480428;0.053488372093023255;NonferrousMetal
Aluminum 1100-H12;0.12359643900480428;0.053410852713178296;NonferrousMetal
Aluminum 1180-H18;0.1231349310737905;0.05193798449612403;NonferrousMetal
Aluminum 1199-H18;0.1231349310737905;0.04806201550387597;NonferrousMetal
Aluminum 2007-T3;0.12867302624595603;0.056589147286821705;NonferrousMetal
Aluminum 2011-T3;0.12913453417696985;0.05449612403100775;NonferrousMetal
Aluminum 2011-T4;0.12867302624595603;0.05426356589147287;NonferrousMetal
Aluminum 2011-T6;0.12913453417696985;0.05426356589147287;NonferrousMetal
Alclad Aluminum 2014-O;0.12775001038392844;0.05612403100775194;NonferrousMetal
Aluminum 2014-O;0.12775001038392844;0.0563953488372093;NonferrousMetal
Aluminum 2017-O;0.12728850245291468;0.05612403100775194;NonferrousMetal
Aluminum 2018-T61;0.12867302624595603;0.05775193798449613;NonferrousMetal
Alclad Aluminum 2024-O;0.12682699452190085;0.056666666666666664;NonferrousMetal
Alclad Aluminum 2024-T42;0.1263654865908871;0.05612403100775194;NonferrousMetal
Aluminum 2024-T6;0.12682699452190085;0.05612403100775194;NonferrousMetal
Aluminum 2025-T6;0.12821151831494226;0.05558139534883721;NonferrousMetal
Aluminum 2030-T3;0.12821151831494226;0.056589147286821705;NonferrousMetal
Aluminum 2036-T4;0.1254424707288595;0.05503875968992248;NonferrousMetal
Aluminum 2048-T851 Plate;0.1254424707288595;0.05697674418604651;NonferrousMetal
Aluminum 2090-O;0.11805834383263876;0.05891472868217054;NonferrousMetal
Aluminum 2091-T8x;0.11759683590162497;0.05813953488372093;NonferrousMetal
Aluminum 2124-O;0.12682699452190085;0.056589147286821705;NonferrousMetal
Aluminum 2124-T851 (Extended High Temperature Data);0.12682699452190085;0.056240310077519375;NonferrousMetal
Aluminum 2218-T61;0.12821151831494226;0.05767441860465117;NonferrousMetal
Aluminum 2218-T72;0.12821151831494226;0.05775193798449613;NonferrousMetal
Alclad Aluminum 2219-O;0.12959604210798364;0.05720930232558139;NonferrousMetal
Aluminum 2219-O;0.12959604210798364;0.056666666666666664;NonferrousMetal
Aluminum 2319;0.12959604210798364;0.05581395348837209;NonferrousMetal
Aluminum 2618-T61;0.12590397865987327;0.05775193798449613;NonferrousMetal
Alclad Aluminum 3003-H112;0.12451945486683187;0.05426356589147287;NonferrousMetal
Alclad Aluminum 3003-H12;0.12451945486683187;0.053410852713178296;NonferrousMetal
Aluminum 3003-H19 Foil;0.12451945486683187;0.053488372093023255;NonferrousMetal
Alclad Aluminum 3004-H112;0.1240579469358181;0.05426356589147287;NonferrousMetal
Alclad Aluminum 3004-H32;0.1240579469358181;0.053410852713178296;NonferrousMetal
Aluminum 3004-H19;0.1240579469358181;0.053488372093023255;NonferrousMetal
3013-O Aluminum;0.1249809627978457;0.053410852713178296;NonferrousMetal
Aluminum 3102-H112;0.12359643900480428;0.05503875968992248;NonferrousMetal
Aluminum 4019, AE Condition;0.1249809627978457;0.06976744186046512;NonferrousMetal
Aluminum 4032-T6;0.12221191521176292;0.06093023255813953;NonferrousMetal
Aluminum 5024-H116;0.12082739141872152;0.05581395348837209;NonferrousMetal
Aluminum 5042-H19;0.12175040728074911;0.05426356589147287;NonferrousMetal
Aluminum 5050-H32;0.12267342314277671;0.053410852713178296;NonferrousMetal
Aluminum 5052-H19 Foil;0.12221191521176292;0.05426356589147287;NonferrousMetal
Aluminum 5052-H32;0.12221191521176292;0.05449612403100775;NonferrousMetal
Aluminum 5056-H18;0.12036588348770774;0.05503875968992248;NonferrousMetal
Aluminum 5056-H191 Foil;0.12036588348770774;0.05581395348837209;NonferrousMetal
Aluminum 5082-H19;0.12082739141872152;0.05426356589147287;NonferrousMetal
Aluminum 5083-H112;0.12128889934973533;0.05449612403100775;NonferrousMetal
Aluminum 5083-O;0.12128889934973533;0.05476744186046512;NonferrousMetal
Aluminum 5086-H112;0.12128889934973533;0.05503875968992248;NonferrousMetal
Aluminum 5182-H19;0.12082739141872152;0.05395348837209302;NonferrousMetal
Aluminum 5252-H28;0.12175040728074911;0.053410852713178296;NonferrousMetal
Aluminum 5252-O;0.12175040728074911;0.053488372093023255;NonferrousMetal
Aluminum 5356;0.12036588348770774;0.05426356589147287;NonferrousMetal
Aluminum 5454-H112;0.12267342314277671;0.05449612403100775;NonferrousMetal
Aluminum 5652-H32;0.12175040728074911;0.05449612403100775;NonferrousMetal
Aluminum 5657-O;0.12267342314277671;0.053488372093023255;NonferrousMetal
Aluminum 7001-O;0.12959604210798364;0.05503875968992248;NonferrousMetal
Aluminum 7005-O;0.12682699452190085;0.05581395348837209;NonferrousMetal
Aluminum 7016-T5;0.12682699452190085;0.05503875968992248;NonferrousMetal
Aluminum 7029-T5;0.1263654865908871;0.05581395348837209;NonferrousMetal
Aluminum 7034-T6;0.1319035817630526;0.05503875968992248;NonferrousMetal
Aluminum 7039-O;0.1249809627978457;0.05395348837209302;NonferrousMetal
Aluminum 7049-T352;0.12959604210798364;0.05558139534883721;NonferrousMetal
Aluminum 7050-T73652 forgings;0.12913453417696985;0.05558139534883721;NonferrousMetal
Aluminum 7072-H113;0.1240579469358181;0.05271317829457364;NonferrousMetal
Aluminum 7076-T61;0.12959604210798364;0.05193798449612403;NonferrousMetal
Aluminum 7175-T66;0.12775001038392844;0.05581395348837209;NonferrousMetal
Aluminum 7175-T74;0.12775001038392844;0.05558139534883721;NonferrousMetal
Alclad Aluminum 7475-T61;0.12821151831494226;0.05449612403100775;NonferrousMetal
Aluminum 8001-H18;0.1254424707288595;0.05426356589147287;NonferrousMetal
Aluminum 8009, AE Condition;0.133288105556094;0.06976744186046512;NonferrousMetal
Aluminum 8090-T3;0.11575080417756979;0.059689922480620154;NonferrousMetal
1201 Alloy 20 mm plate;0.13005755003899744;0.05581395348837209;NonferrousMetal
1460 Alloy, 20 mm plate;0.11805834383263876;0.06201550387596899;NonferrousMetal
Aluminum-Scandium Alloy 01570;0.12082739141872152;0.05503875968992248;NonferrousMetal
Aluminum 201.0-T4, Sand Cast;0.12775001038392844;0.05503875968992248;NonferrousMetal
Aluminum A206.0-T7 Casting Alloy;0.12775001038392844;0.05426356589147287;NonferrousMetal
Aluminum 208.0-F, Sand Cast;0.12728850245291468;0.05503875968992248;NonferrousMetal
Aluminum 222.0-O, Sand Cast;0.13467262934913538;0.05503875968992248;NonferrousMetal
Aluminum 242.0-O, Sand Cast;0.12867302624595603;0.05503875968992248;NonferrousMetal
Aluminum 242.0-T571, Permanent Mold Cast;0.12821151831494226;0.05503875968992248;NonferrousMetal
Aluminum 295.0-T4, Sand Cast;0.12821151831494226;0.05426356589147287;NonferrousMetal
Aluminum 296.0-T4, Cast;0.12775001038392844;0.053488372093023255;NonferrousMetal
Aluminum 319.0-F, Permanent Mold Cast;0.12728850245291468;0.05736434108527132;NonferrousMetal
Aluminum 328.0-F, Sand Cast;0.1231349310737905;0.056589147286821705;NonferrousMetal
Aluminum 332.0-T5, Permanent Mold Cast;0.12590397865987327;0.056589147286821705;NonferrousMetal
Aluminum 333.0-F, Permanent Mold Cast;0.1263654865908871;0.056589147286821705;NonferrousMetal
Aluminum 336.0-T551, Permanent Mold Cast;0.1240579469358181;0.056589147286821705;NonferrousMetal
Aluminum 354.0-T61, Permanent Mold Cast;0.12359643900480428;0.056666666666666664;NonferrousMetal
Aluminum 355.0-T71, Permanent Mold Cast;0.12359643900480428;0.05449612403100775;NonferrousMetal
Aluminum C355.0-T61, Permanent Mold Cast;0.12359643900480428;0.05395348837209302;NonferrousMetal
Aluminum 356.0-T71, Permanent Mold Cast;0.12221191521176292;0.05612403100775194;NonferrousMetal
Aluminum A356.0-T61, Permanent Mold Cast;0.12175040728074911;0.05612403100775194;NonferrousMetal
Aluminum A360.0-F Die Casting Alloy;0.12221191521176292;0.05503875968992248;NonferrousMetal
Aluminum A380.0-F Die Casting Alloy;0.12590397865987327;0.05503875968992248;NonferrousMetal
Aluminum A380.0-T5, Casting Alloy;0.1249809627978457;0.05503875968992248;NonferrousMetal
Aluminum A390.0-T6, Permanent Mold Cast;0.1240579469358181;0.06294573643410853;NonferrousMetal
Aluminum B390.0-F Die Casting Alloy;0.12359643900480428;0.06310077519379845;NonferrousMetal
Aluminum A443.0;0.12267342314277671;0.05503875968992248;NonferrousMetal
Aluminum 518.0-F Die Casting Alloy;0.11713532797061117;0.053488372093023255;NonferrousMetal
Aluminum 520.0-T4, Sand Cast;0.11713532797061117;0.05116279069767442;NonferrousMetal
Aluminum A535.0-F or Aluminum 535.0-T5, Cast;0.11944286762568015;0.05503875968992248;NonferrousMetal
Aluminum 707.0-F Casting Alloy;0.1263654865908871;0.05503875968992248;NonferrousMetal
Aluminum 850.0-T5, Permanent Mold Cast;0.13144207383203882;0.05503875968992248;NonferrousMetal
Aluminum 851.0-T5, Permanent Mold Cast;0.12913453417696985;0.05503875968992248;NonferrousMetal
A13 Aluminum-28 v/o Thornel-50 Composite;0.10928969314337666;0.1124031007751938;NonferrousMetal
ERG Aerospace Duocel Aluminum Metal Foam;0.007757948320341886;5.4263565891472874e-05;NonferrousMetal
Alcoa Deltalloy 4032-T651 Aluminum;0.12221191521176292;0.06124031007751938;NonferrousMetal
Alcoa 2090-T83 Aluminum;0.11805834383263876;0.06147286821705426;NonferrousMetal
Alcoa QC-10 Aluminum Mold Alloy;0.13005755003899744;0.05426356589147287;NonferrousMetal
ALIMEX ACP 5080R Aluminum Cast Material;0.12128889934973533;0.05426356589147287;NonferrousMetal
ALIMEX PLANAL 7075 T651/T652 Aluminum Alloy;0.1263654865908871;0.05426356589147287;NonferrousMetal
Alpase M-1™ Aluminum Mold Plate;0.12775001038392844;0.05775193798449613;NonferrousMetal
Alpase M-5™ Aluminum Mold Plate;0.12451945486683187;0.0563953488372093;NonferrousMetal
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Forged Plate;0.13144207383203882;0.08914728682170542;NonferrousMetal
Materion SupremEX 217XG Aluminum - Silicon Carbide Metal Matrix Composite, T6 CWQ Billet;0.13051905797001123;0.07596899224806201;NonferrousMetal
Materion SupremEX 640XA Aluminum - Silicon Carbide Metal Matrix Composite, T6 CWQ Billet;0.1323650896940664;0.10852713178294573;NonferrousMetal
Materion AMC4632 Aluminum Silicon Alloy, T6;0.1231349310737905;0.07286821705426356;NonferrousMetal
CMT CFR-AMC Fully Reinforced Aluminum Matrix Composite;0.15544048624475612;0.1434108527131783;NonferrousMetal
Constellium ALPLAN 7075 High-Strength Rolled Precision Aluminum Plate, Milled Both Sides;0.12821151831494226;0.05581395348837209;NonferrousMetal
Constellium Alumold 350 Aluminum;0.12959604210798364;0.05612403100775194;NonferrousMetal
Constellium Alumold 400 Aluminum;0.12728850245291468;0.0562015503875969;NonferrousMetal
Constellium Alumold 500 Rolled Aluminum;0.12867302624595603;0.0562015503875969;NonferrousMetal
Constellium Certal Thick Aluminum Plate;0.12590397865987327;0.05581395348837209;NonferrousMetal
Constellium Certal SPC Aluminum;0.12590397865987327;0.0562015503875969;NonferrousMetal
Constellium DOKIMA Rolled Plate Aluminum;0.12267342314277671;0.05294573643410853;NonferrousMetal
Constellium Formall 545 Aluminum Alloy;0.1231349310737905;0.05503875968992248;NonferrousMetal
Constellium Fortal Aluminum Alloy;0.12821151831494226;0.0562015503875969;NonferrousMetal
Cymat A35620SC 020SS Stabilized Aluminum Foam;0.007757948320341886;0.0003565891472868217;NonferrousMetal
Cymat A35620SC 030SS Stabilized Aluminum Foam;0.01237302763047983;0.0008527131782945737;NonferrousMetal
Cymat A35620SC 040SS Stabilized Aluminum Foam;0.016988106940617777;0.0010465116279069768;NonferrousMetal
DWA 6092/SiC/17.5p-T6 Aluminum SiC Metal-Matrix-Composite (Al MMC), Extruded;0.12775001038392844;0.07945736434108527;NonferrousMetal
DWA 6092/SiC/17.5p-T6 Aluminum SiC Metal-Matrix-Composite (Al MMC), Sheet;0.12775001038392844;0.07751937984496124;NonferrousMetal
DWA 6092/SiC/25p-T6 Aluminum SiC Metal-Matrix-Composite (Al MMC), Extruded;0.12959604210798364;0.09186046511627907;NonferrousMetal
DWA 6092/SiC/40p-T6 Aluminum SiC Metal-Matrix-Composite (Al MMC);0.133288105556094;0.10697674418604651;NonferrousMetal
DWA 2009/SiC/15p-T4 Aluminum SiC Metal-Matrix-Composite (Al MMC);0.12959604210798364;0.07441860465116279;NonferrousMetal
DWA 2009/SiC/25p-T4 Aluminum SiC Metal-Matrix-Composite (Al MMC);0.1319035817630526;0.09069767441860466;NonferrousMetal
Goodfellow Aluminum-Copper/SiC Metal Matrix Composite;0.13005755003899744;0.07751937984496124;NonferrousMetal
Goodfellow Aluminum-Lithium/SiC Metal Matrix Composite;0.11944286762568015;0.07751937984496124;NonferrousMetal
Goodfellow Dural Aluminum /Copper/Magnesium Alloy;0.12775001038392844;0.056589147286821705;NonferrousMetal
Kaiser 4026 T651 Rod & Bar;0.12590397865987327;0.059689922480620154;NonferrousMetal
Erbslöh Aluminium DISPAL S220 Aluminum Alloy, AlSi35, Condition O;0.11575080417756979;0.06201550387596899;NonferrousMetal
Erbslöh Aluminium DISPAL S220 Aluminum Alloy, AlSi35, Condition F;0.11575080417756979;0.06589147286821706;NonferrousMetal
Erbslöh Aluminium DISPAL S225 Aluminum Alloy, AlSi35Fe2Ni, Condition F;0.11759683590162497;0.06666666666666667;NonferrousMetal
Erbslöh Aluminium DISPAL S226 Aluminum Alloy, AlSi30CuMg, Condition T6;0.11805834383263876;0.06821705426356589;NonferrousMetal
Erbslöh Aluminium DISPAL S232 Aluminum Alloy, AlSi17Fe4Cu3Mg, Condition T6x;0.12728850245291468;0.06821705426356589;NonferrousMetal
Erbslöh Aluminium DISPAL S236 Aluminum Alloy, Condition F;0.12913453417696985;0.07751937984496124;NonferrousMetal
Erbslöh Aluminium DISPAL S236 Aluminum Alloy, Condition T6(SB);0.12913453417696985;0.08139534883720931;NonferrousMetal
Erbslöh Aluminium DISPAL S236 Aluminum Alloy, Condition T6x;0.12913453417696985;0.07984496124031007;NonferrousMetal
Erbslöh Aluminium DISPAL S250 Aluminum Alloy, AlSi20Fe5Ni2, Condition F;0.12682699452190085;0.07364341085271317;NonferrousMetal
Erbslöh Aluminium DISPAL S256 Aluminum Alloy, Condition F;0.12728850245291468;0.08294573643410852;NonferrousMetal
Erbslöh Aluminium DISPAL S260 Aluminum Alloy, AlSi25Cu4Mg, Condition F;0.12128889934973533;0.06589147286821706;NonferrousMetal
Erbslöh Aluminium DISPAL S260 Aluminum Alloy, AlSi25Cu4Mg, Condition T6;0.12128889934973533;0.07364341085271317;NonferrousMetal
Erbslöh Aluminium DISPAL S260 Aluminum Alloy, AlSi25Cu4Mg, Condition T7;0.12128889934973533;0.07131782945736434;NonferrousMetal
Erbslöh Aluminium DISPAL S263 Aluminum Alloy, AlSi25Cu3Fe3Ni3MgCoTi, Condition F;0.12590397865987327;0.07131782945736434;NonferrousMetal
Erbslöh Aluminium DISPAL S263 Aluminum Alloy, AlSi25Cu3Fe3Ni3MgCoTi, Condition T4;0.12590397865987327;0.07441860465116279;NonferrousMetal
Erbslöh Aluminium DISPAL S270 Aluminum Alloy, AlSi25Fe4Ni3CuMgMnCrTi, Condition F;0.12728850245291468;0.06976744186046512;NonferrousMetal
Erbslöh Aluminium DISPAL S270 Aluminum Alloy, AlSi25Fe4Ni3CuMgMnCrTi, Condition T4;0.12728850245291468;0.07519379844961241;NonferrousMetal
Erbslöh Aluminium DISPAL S270 Aluminum Alloy, AlSi25Fe4Ni3CuMgMnCrTi, Condition T6;0.12728850245291468;0.07713178294573643;NonferrousMetal
Erbslöh Aluminium DISPAL S541 Aluminum Alloy, AlMg6Mn4SiTiZr, Condition F;0.1240579469358181;0.059689922480620154;NonferrousMetal
Erbslöh Aluminium DISPAL S542 Aluminum Alloy, AlMg6Mn4SiTiZrCo, Condition F;0.12451945486683187;0.059689922480620154;NonferrousMetal
Erbslöh Aluminium DISPAL S690 Aluminum Alloy, AlCu4MgAg, Condition T4;0.12775001038392844;0.05426356589147287;NonferrousMetal
Erbslöh Aluminium DISPAL S690 Aluminum Alloy, AlCu4MgAg, Condition T6;0.12775001038392844;0.05581395348837209;NonferrousMetal
Erbslöh Aluminium DISPAL S691 Aluminum Alloy, AlCu5Ti;0.12775001038392844;0.05813953488372093;NonferrousMetal
Erbslöh Aluminium DISPAL S693 Aluminum Alloy, AlCu5Ti, Condition T4;0.12867302624595603;0.05581395348837209;NonferrousMetal
RSP Technology RSA-443 AE Aluminum Super Alloy;0.11575080417756979;0.07906976744186046;NonferrousMetal
RSP Technology RSA-905 AE Aluminum Super Alloy;0.13467262934913538;0.06976744186046512;NonferrousMetal
RSP Technology RSA-8009 AE Aluminum Super Alloy;0.13421112141812158;0.06976744186046512;NonferrousMetal
RSP Technology RSA-4019 AE Aluminum Super Alloy;0.1254424707288595;0.06976744186046512;NonferrousMetal
RSP Technology RSA-461 T6 Aluminum Super Alloy;0.12590397865987327;0.06976744186046512;NonferrousMetal
RSP Technology RSA-462 T6 Aluminum Super Alloy;0.11990437555669393;0.06976744186046512;NonferrousMetal
RSP Technology RSA-431 T6 Aluminum Super Alloy;0.11851985176365257;0.07364341085271317;NonferrousMetal
RSP Technology RSA-612 T6 Aluminum Super Alloy;0.11621231210858357;0.06589147286821706;NonferrousMetal
RSP Technology RSA-473 AH Aluminum Super Alloy;0.11067421693641806;0.09689922480620156;NonferrousMetal
RSP Technology RSA-483 AH Aluminum Super Alloy;0.10928969314337666;0.10232558139534884;NonferrousMetal
RSP Technology RSA-601 T6 Aluminum Super Alloy;0.1254424707288595;0.05581395348837209;NonferrousMetal
RSP Technology RSA-453 AH Aluminum Super Alloy;0.11390477245351462;0.08527131782945736;NonferrousMetal
RSP Technology RSA-463 AH Aluminum Super Alloy;0.11252024866047323;0.09069767441860466;NonferrousMetal
RSP Technology RSA-441 T6 Aluminum Super Alloy;0.11528929624655598;0.07906976744186046;NonferrousMetal
RSP Technology RSA-444 T6 Aluminum Super Alloy;0.11990437555669393;0.07441860465116279;NonferrousMetal
Vista Metals Duramold-2™ Cast Aluminum Mold Plate;0.12775001038392844;0.05720930232558139;NonferrousMetal
Vista Metals Duramold-5™ Cast Aluminum Mold Plate;0.12128889934973533;0.05395348837209302;NonferrousMetal
